id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27291497,Brooklyn,Bedford-Stuyvesant,40.68762,-73.94259,Entire home/apt,361.0,30.0,105.0,2025-08-16,1.23,1.0,55.0,4.0,
979061108613895849,Queens,East Elmhurst,40.7587,-73.88411,Private room,77.0,1.0,44.0,2025-09-16,1.76,1.0,11.0,34.0,OSE-STRREG-0002232
38019033,Queens,Long Island City,40.74606,-73.94263,Entire home/apt,207.0,30.0,18.0,2022-12-06,0.24,1.0,126.0,0.0,
770288951055858979,Brooklyn,Bedford-Stuyvesant,40.68704,-73.91816,Entire home/apt,105.0,30.0,3.0,2025-05-10,0.09,1.0,178.0,1.0,
15326243,Manhattan,Chelsea,40.74695,-73.99036,Entire home/apt,599.0,180.0,22.0,2021-09-10,0.2,1.0,358.0,0.0,
16396241,Brooklyn,Williamsburg,40.71075,-73.9534,Entire home/apt,206.0,30.0,202.0,2024-08-01,1.89,1.0,326.0,0.0,
1436585433340465754,Brooklyn,East New York,40.66287,-73.89815,Entire home/apt,140.0,30.0,0.0,,0.0,2.0,269.0,0.0,
1176125517996489308,Manhattan,Midtown,40.75181120049922,-73.98304128419873,Entire home/apt,648.0,30.0,0.0,,0.0,331.0,363.0,0.0,
41746645,Brooklyn,Williamsburg,40.71367,-73.93825,Entire home/apt,175.0,30.0,24.0,2023-07-30,0.35,1.0,151.0,0.0,
39487415,Brooklyn,Prospect-Lefferts Gardens,40.66171,-73.95699,Private room,120.0,3.0,162.0,2025-09-17,2.24,1.0,12.0,36.0,OSE-STRREG-0001019
10553095,Brooklyn,East New York,40.67117,-73.87937,Private room,49.0,30.0,45.0,2022-11-13,0.39,2.0,365.0,0.0,
600263116064127765,Manhattan,Nolita,40.721455,-73.994423,Entire home/apt,160.0,30.0,15.0,2025-08-16,0.38,32.0,335.0,4.0,
1109568672579690541,Manhattan,Harlem,40.8105766,-73.94178,Private room,85.0,30.0,36.0,2025-01-04,1.92,10.0,0.0,9.0,Exempt
46548617,Staten Island,Port Richmond,40.63373,-74.13372,Private room,43.0,30.0,8.0,2023-05-15,0.14,2.0,333.0,0.0,
1157155043074005989,Manhattan,Midtown,40.760894134399834,-73.97435820513522,Entire home/apt,557.0,2.0,81.0,2025-09-14,4.91,1.0,278.0,57.0,Exempt
10280549,Brooklyn,Flatbush,40.64319,-73.96105,Private room,108.0,2.0,414.0,2025-09-21,3.54,2.0,39.0,60.0,OSE-STRREG-0000043
1109675460093255334,Brooklyn,Bedford-Stuyvesant,40.67899590376531,-73.90938518879061,Private room,98.0,30.0,0.0,,0.0,13.0,339.0,0.0,
973202272068906394,Brooklyn,Cypress Hills,40.6874842,-73.87546739999999,Entire home/apt,296.0,3.0,27.0,2025-09-15,2.39,1.0,355.0,27.0,OSE-STRREG-0001928
1440628003355346767,Brooklyn,Fort Hamilton,40.61764,-74.02186,Private room,214.0,1.0,8.0,2025-09-30,4.8,2.0,270.0,8.0,Exempt
1196631230237452581,Brooklyn,Greenpoint,40.72777649340915,-73.96012883691985,Entire home/apt,230.0,30.0,2.0,2025-08-01,0.64,1.0,134.0,2.0,
53696990,Queens,Middle Village,40.71726,-73.87628,Entire home/apt,148.0,30.0,2.0,2025-01-25,0.05,8.0,364.0,1.0,
1108126065533032978,Queens,Astoria,40.76445564498693,-73.92934140518591,Entire home/apt,195.0,30.0,1.0,2025-01-31,0.12,10.0,105.0,1.0,
502235608092478513,Queens,Queens Village,40.71055,-73.73961,Entire home/apt,80.0,30.0,6.0,2025-06-27,0.15,6.0,365.0,2.0,
729091062376794592,Bronx,Fordham,40.85865,-73.90355,Private room,52.0,30.0,14.0,2023-01-01,0.38,4.0,365.0,0.0,
2155610,Brooklyn,Crown Heights,40.67645,-73.9234,Private room,63.0,31.0,3.0,2024-09-14,0.07,5.0,364.0,0.0,
837677241873217389,Brooklyn,Bedford-Stuyvesant,40.692243384833375,-73.92984475940466,Entire home/apt,250.0,30.0,32.0,2025-08-09,1.04,1.0,256.0,5.0,
1090553830200685087,Brooklyn,Brighton Beach,40.58237,-73.958,Private room,89.0,1.0,149.0,2025-09-29,7.81,2.0,333.0,99.0,OSE-STRREG-0001671
1471109535308966211,Manhattan,Upper East Side,40.77607,-73.9552,Entire home/apt,272.0,30.0,0.0,,0.0,10.0,303.0,0.0,
1460253186498336837,Manhattan,Gramercy,40.7338958,-73.981368,Entire home/apt,477.0,30.0,0.0,,0.0,12.0,293.0,0.0,
41289512,Manhattan,Midtown,40.7484,-73.98757,Entire home/apt,510.0,2.0,174.0,2025-08-20,2.52,13.0,75.0,22.0,Exempt
1283508781489380600,Queens,Ridgewood,40.7026103,-73.9046224,Private room,45.0,30.0,0.0,,0.0,13.0,365.0,0.0,
1360837752237598231,Brooklyn,Bedford-Stuyvesant,40.691689,-73.9501258,Entire home/apt,381.0,30.0,0.0,,0.0,85.0,317.0,0.0,
1121771929571655131,Brooklyn,Bedford-Stuyvesant,40.68892,-73.95072,Private room,52.0,30.0,0.0,,0.0,16.0,256.0,0.0,
1390712931865006242,Manhattan,Kips Bay,40.74093,-73.97906,Entire home/apt,245.0,30.0,0.0,,0.0,41.0,350.0,0.0,
680341463529754504,Brooklyn,Williamsburg,40.7144003,-73.9496825,Entire home/apt,285.0,30.0,9.0,2025-06-15,0.24,41.0,242.0,2.0,
1447386190299990671,Brooklyn,Bushwick,40.69713,-73.92431,Private room,37.0,30.0,2.0,2025-08-30,0.88,3.0,90.0,2.0,
1379903553066338950,Manhattan,Hell's Kitchen,40.755429705119596,-73.99682306838999,Private room,135.0,30.0,0.0,,0.0,1.0,364.0,0.0,
824019592196865018,Queens,Elmhurst,40.74797,-73.87359,Private room,61.0,30.0,3.0,2025-08-31,0.12,150.0,273.0,1.0,
1251681,Brooklyn,Kensington,40.64488,-73.97254,Private room,220.0,30.0,26.0,2023-07-31,0.24,1.0,117.0,0.0,
54148158,Brooklyn,Flatlands,40.62345,-73.92139,Private room,78.0,30.0,3.0,2022-10-09,0.07,1.0,365.0,0.0,
46929299,Brooklyn,Gravesend,40.60693,-73.96776,Private room,500.0,30.0,1.0,2021-01-24,0.02,1.0,364.0,0.0,
27394897,Brooklyn,Bensonhurst,40.60735,-73.99923,Entire home/apt,95.0,30.0,45.0,2023-09-04,0.52,2.0,162.0,0.0,
1164442394843814685,Manhattan,Chelsea,40.74527620105995,-73.9931733103985,Entire home/apt,704.0,30.0,0.0,,0.0,331.0,363.0,0.0,
605583991244171226,Manhattan,Upper East Side,40.77156,-73.95503,Entire home/apt,247.0,30.0,6.0,2023-08-25,0.16,91.0,365.0,0.0,
850663853879529531,Brooklyn,Park Slope,40.668977,-73.981006,Entire home/apt,92.0,30.0,10.0,2025-07-27,0.36,2.0,121.0,4.0,
1330056,Brooklyn,Williamsburg,40.71705,-73.9576,Private room,60.0,30.0,174.0,2023-09-04,1.19,1.0,306.0,0.0,
1004507987284505214,Manhattan,Harlem,40.82457368800761,-73.94431368780518,Private room,42.0,30.0,1.0,2025-07-30,0.46,4.0,179.0,1.0,
1227311058043740187,Brooklyn,East New York,40.66966,-73.89364,Entire home/apt,140.0,30.0,0.0,,0.0,2.0,363.0,0.0,
20951141,Manhattan,Harlem,40.80096,-73.95526,Entire home/apt,318.0,30.0,49.0,2019-03-15,0.5,1.0,363.0,0.0,
34510977,Brooklyn,Crown Heights,40.67823,-73.96331,Private room,260.0,2.0,12.0,2024-06-24,0.16,3.0,266.0,0.0,OSE-STRREG-0001016
1029766290483905399,Manhattan,Midtown,40.75609,-73.97108,Hotel room,50000.0,1.0,4.0,2025-06-30,0.18,26.0,356.0,3.0,Exempt
622647238390881096,Manhattan,Midtown,40.74597,-73.98521,Entire home/apt,995.0,30.0,46.0,2023-11-26,1.16,1.0,270.0,0.0,
1009579280107555192,Manhattan,Midtown,40.754599103356746,-73.97198676868328,Entire home/apt,180.0,30.0,0.0,,0.0,51.0,274.0,0.0,
1063769212897446946,Brooklyn,Crown Heights,40.6726001,-73.9150566,Entire home/apt,249.0,30.0,2.0,2025-08-31,0.15,2.0,269.0,1.0,
27677869,Bronx,Longwood,40.82295,-73.90065,Private room,91.0,30.0,11.0,2019-01-01,0.13,1.0,364.0,0.0,
20215323,Manhattan,Harlem,40.8227,-73.94569,Private room,65.0,30.0,19.0,2025-10-01,0.19,6.0,185.0,2.0,
1283288496701391251,Manhattan,Hell's Kitchen,40.7677253,-73.9915642,Entire home/apt,557.0,31.0,0.0,,0.0,1148.0,329.0,0.0,
1003438862092649925,Queens,Sunnyside,40.74424,-73.915899,Private room,63.0,30.0,6.0,2025-04-28,0.28,1.0,46.0,2.0,
1168902661787805861,Manhattan,East Harlem,40.7898,-73.94891,Entire home/apt,120.0,30.0,2.0,2025-08-03,0.14,14.0,269.0,1.0,
16220003,Manhattan,Washington Heights,40.8374,-73.94762,Entire home/apt,110.0,30.0,24.0,2023-12-04,0.6,1.0,240.0,0.0,
52307085,Queens,Rockaway Beach,40.58959,-73.81339,Entire home/apt,70.0,30.0,28.0,2024-05-13,0.58,5.0,270.0,0.0,
11790047,Brooklyn,Prospect-Lefferts Gardens,40.6596,-73.94829,Entire home/apt,98.0,30.0,42.0,2025-07-19,0.39,2.0,365.0,2.0,
772582827254717471,Manhattan,Midtown,40.74782,-73.98652,Private room,50000.0,1.0,1.0,2024-06-16,0.06,49.0,346.0,0.0,Exempt
35716479,Manhattan,Harlem,40.82921,-73.94805,Private room,135.0,30.0,0.0,,0.0,2.0,365.0,0.0,
39174155,Brooklyn,Williamsburg,40.71706,-73.95708,Private room,136.0,30.0,116.0,2025-07-28,1.6,1.0,62.0,2.0,
1067487172334612088,Manhattan,Financial District,40.710056259983524,-74.00976836497816,Private room,398.0,1.0,52.0,2025-09-28,2.57,10.0,150.0,15.0,Exempt
1471985963180795323,Manhattan,Harlem,40.82568,-73.94354,Entire home/apt,120.0,30.0,0.0,,0.0,3.0,88.0,0.0,
37879131,Manhattan,Harlem,40.80562317909974,-73.9481598438038,Private room,108.0,1.0,248.0,2025-09-10,3.36,1.0,55.0,49.0,OSE-STRREG-0000270
1425547264347105496,Brooklyn,Cobble Hill,40.6874,-73.99629,Entire home/apt,1817.0,30.0,1.0,2025-08-31,0.91,23.0,62.0,1.0,
1008950698579129113,Queens,Sunnyside,40.744799073434514,-73.92099739032759,Private room,52.0,30.0,0.0,,0.0,1.0,269.0,0.0,
653015092633711688,Brooklyn,Midwood,40.61764,-73.95781,Private room,63.0,30.0,3.0,2025-08-16,0.1,1.0,186.0,1.0,
719236297825192290,Manhattan,Upper East Side,40.78435,-73.94839,Entire home/apt,250.0,30.0,5.0,2025-07-07,0.15,1.0,273.0,1.0,
764766608238216047,Manhattan,Washington Heights,40.84886,-73.93429,Private room,105.0,30.0,59.0,2023-08-31,1.7,2.0,180.0,0.0,
51653479,Brooklyn,Crown Heights,40.66441,-73.92907,Entire home/apt,162.0,30.0,6.0,2023-09-03,0.16,2.0,240.0,0.0,
26149494,Queens,Edgemere,40.59624865602139,-73.76881906427418,Entire home/apt,266.0,1.0,53.0,2025-09-27,0.62,1.0,364.0,10.0,OSE-STRREG-0002306
30206047,Manhattan,Upper East Side,40.78435,-73.95391,Entire home/apt,1000.0,30.0,4.0,2023-05-25,0.1,1.0,364.0,0.0,
1315319482276829241,Brooklyn,Crown Heights,40.67429786685657,-73.9405583518313,Private room,121.0,1.0,5.0,2025-09-25,0.63,3.0,344.0,5.0,OSE-STRREG-0003181
9920363,Queens,Ridgewood,40.70465,-73.89909,Entire home/apt,623.0,30.0,4.0,2020-01-01,0.03,8.0,365.0,0.0,
700871408306613219,Manhattan,Lower East Side,40.71951,-73.98303,Entire home/apt,220.0,30.0,4.0,2023-09-04,0.11,1.0,88.0,0.0,
941557907167199278,Manhattan,Kips Bay,40.74115339999999,-73.9792211,Entire home/apt,188.0,30.0,2.0,2025-08-30,0.39,138.0,216.0,2.0,
53850746,Brooklyn,Flatbush,40.64676227532959,-73.9604508346743,Entire home/apt,110.0,30.0,12.0,2025-08-03,0.26,1.0,130.0,1.0,
17297467,Brooklyn,Flatbush,40.64874,-73.96679,Private room,59.0,30.0,11.0,2017-10-03,0.11,1.0,304.0,0.0,
1353701056729770356,Brooklyn,Bedford-Stuyvesant,40.70026346826369,-73.94158650440501,Private room,53.0,30.0,0.0,,0.0,254.0,321.0,0.0,
19485668,Staten Island,New Brighton,40.64434,-74.09445,Private room,102.0,30.0,0.0,,0.0,2.0,364.0,0.0,OSE-STRREG-0002519
727329511774515361,Manhattan,Kips Bay,40.74428,-73.97895,Entire home/apt,227.0,30.0,27.0,2025-07-26,0.76,1.0,276.0,2.0,
25071113,Manhattan,East Village,40.72639,-73.98351,Entire home/apt,208.0,31.0,29.0,2025-06-04,0.33,1.0,306.0,1.0,
48587333,Manhattan,Midtown,40.76331,-73.9762,Private room,700.0,1.0,14.0,2025-07-21,0.26,86.0,199.0,6.0,Exempt
1004979528339732090,Manhattan,Washington Heights,40.84775,-73.93153,Hotel room,562.0,1.0,2.0,2024-07-27,0.13,158.0,268.0,0.0,Exempt
1193615199080005457,Queens,Richmond Hill,40.69938,-73.84047,Private room,80.0,30.0,0.0,,0.0,5.0,269.0,0.0,
39879250,Manhattan,Upper East Side,40.78314,-73.95099,Private room,100.0,30.0,1.0,2020-01-31,0.01,77.0,365.0,0.0,
848627681349272330,Manhattan,Upper East Side,40.7727587,-73.95097969999999,Entire home/apt,145.0,30.0,5.0,2025-04-03,0.17,138.0,335.0,1.0,
1389889452853572869,Manhattan,Financial District,40.71020955671809,-74.00664350450958,Entire home/apt,594.0,3.0,17.0,2025-09-21,3.62,21.0,142.0,17.0,Exempt
1082456808583651240,Brooklyn,East New York,40.6669004487946,-73.89314219947627,Private room,162.0,3.0,19.0,2025-09-15,1.14,1.0,56.0,9.0,OSE-STRREG-0001301
1131458412663503638,Brooklyn,Bedford-Stuyvesant,40.6850941,-73.9491814,Entire home/apt,197.0,2.0,69.0,2025-09-14,4.75,1.0,66.0,60.0,OSE-STRREG-0001952
29294153,Queens,Astoria,40.76829,-73.92435,Private room,85.0,30.0,2.0,2020-02-08,0.03,150.0,92.0,0.0,
981904996886257439,Manhattan,Murray Hill,40.746973046183804,-73.97648515438537,Private room,300.0,32.0,0.0,,0.0,6.0,263.0,0.0,
932593024559764862,Manhattan,Hell's Kitchen,40.76188930000001,-73.9915264,Private room,86.0,30.0,0.0,,0.0,12.0,337.0,0.0,
807283953535151481,Brooklyn,Bedford-Stuyvesant,40.69055,-73.95937,Private room,143.0,30.0,10.0,2023-07-16,0.31,1.0,304.0,0.0,
27706737,Brooklyn,Bedford-Stuyvesant,40.68176,-73.94784,Private room,118.0,30.0,0.0,,0.0,1.0,89.0,0.0,
9450180,Queens,Sunnyside,40.73852,-73.92531,Private room,103.0,30.0,49.0,2024-12-20,0.5,3.0,361.0,1.0,
6084475,Queens,Long Island City,40.74652,-73.94485,Private room,100.0,30.0,107.0,2025-08-01,0.85,7.0,170.0,3.0,
50793014,Brooklyn,Bedford-Stuyvesant,40.68185,-73.95223,Private room,101.0,30.0,5.0,2023-06-24,0.1,1.0,84.0,0.0,
1290592430548307969,Manhattan,Chelsea,40.750566,-73.99687899999999,Entire home/apt,53.0,30.0,1.0,2025-01-01,0.11,184.0,184.0,1.0,
798205651004437942,494585533,Norbert,,,40.5793,-73.98277,,360.0,,16.0,,0.53,11.0,364
865335974410390719,Brooklyn,East Flatbush,40.64200701901312,-73.9391835371188,Entire home/apt,190.0,4.0,54.0,2025-09-22,1.87,1.0,156.0,20.0,OSE-STRREG-0000065
1101479604660196862,Manhattan,Midtown,40.75494,-73.96431,Entire home/apt,320.0,30.0,1.0,2024-12-12,0.1,16.0,303.0,1.0,
1353721948893112089,Manhattan,Upper West Side,40.80003,-73.96168,Private room,64.0,30.0,0.0,,0.0,254.0,308.0,0.0,
47716158,Manhattan,East Harlem,40.79944,-73.93922,Private room,60.0,30.0,138.0,2025-09-29,2.42,1.0,269.0,4.0,
1440615357073699858,Brooklyn,East Flatbush,40.6536,-73.92523,Private room,40.0,31.0,0.0,,0.0,1.0,275.0,0.0,
18971993,Manhattan,East Harlem,40.79681,-73.94515,Private room,70.0,30.0,139.0,2025-08-23,1.41,2.0,129.0,1.0,
50197603,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,352.0,30.0,3.0,2024-04-30,0.09,241.0,306.0,0.0,
1128408755712383279,Manhattan,Hell's Kitchen,40.76675,-73.98991,Entire home/apt,194.0,30.0,0.0,,0.0,239.0,241.0,0.0,
992667450881055647,Manhattan,West Village,40.73881264480147,-74.00179866034219,Entire home/apt,200.0,30.0,0.0,,0.0,1.0,147.0,0.0,
22663674,Manhattan,Upper West Side,40.78322,-73.98095,Entire home/apt,482.0,30.0,197.0,2025-07-25,2.12,1.0,31.0,2.0,
746609415323932939,Brooklyn,Cypress Hills,40.680624,-73.8648753,Private room,40.0,30.0,2.0,2023-03-01,0.06,7.0,355.0,0.0,
30105137,Manhattan,Harlem,40.80255,-73.94731,Entire home/apt,127.0,30.0,51.0,2024-06-15,0.69,2.0,294.0,0.0,
1110847898990560606,Manhattan,Harlem,40.82772240000001,-73.9479565,Entire home/apt,239.0,1.0,27.0,2025-08-22,1.61,17.0,323.0,18.0,Exempt
32747368,Manhattan,Midtown,40.76209,-73.9757,Private room,897.0,30.0,0.0,,0.0,2.0,365.0,0.0,
550135601428139032,Brooklyn,Crown Heights,40.67185,-73.92132,Private room,75.0,30.0,43.0,2025-09-14,1.0,2.0,334.0,1.0,
1405264928595444737,Manhattan,Financial District,40.705275,-74.007506,Private room,900.0,1.0,0.0,,0.0,20.0,365.0,0.0,Exempt
1214478155363843346,Manhattan,Gramercy,40.7347326,-73.9896255,Entire home/apt,506.0,30.0,0.0,,0.0,1148.0,176.0,0.0,
20040078,Manhattan,Hell's Kitchen,40.75527,-73.9973,Entire home/apt,200.0,30.0,64.0,2023-11-21,0.65,5.0,339.0,0.0,
13894813,Manhattan,Theater District,40.75702,-73.98293,Private room,144.0,30.0,28.0,2025-02-28,0.26,5.0,290.0,1.0,
50496178,Bronx,Wakefield,40.90229,-73.84239,Entire home/apt,150.0,30.0,52.0,2023-06-25,1.02,2.0,364.0,0.0,
10686958,Manhattan,Inwood,40.86726,-73.92564,Entire home/apt,126.0,45.0,18.0,2025-07-31,0.26,1.0,115.0,3.0,
1067268631904752268,Manhattan,Chelsea,40.738451,-73.997761,Entire home/apt,587.0,31.0,0.0,,0.0,1148.0,219.0,0.0,
43834804,Brooklyn,Bushwick,40.7021,-73.91759,Entire home/apt,234.0,30.0,155.0,2023-09-11,2.43,2.0,90.0,0.0,
866028568381589241,Manhattan,Theater District,40.76252551109945,-73.9823823735193,Entire home/apt,350.0,30.0,3.0,2025-09-02,0.11,1.0,215.0,1.0,
629036001404946530,Brooklyn,East Flatbush,40.64926,-73.94942,Private room,84.0,30.0,2.0,2022-09-07,0.05,1.0,363.0,0.0,
736216304989788040,Manhattan,Tribeca,40.71814,-74.0039,Entire home/apt,3600.0,30.0,0.0,,0.0,11.0,365.0,0.0,
710763466304966408,Brooklyn,Sunset Park,40.66315,-73.99262,Shared room,313.0,1.0,139.0,2025-09-28,3.76,2.0,117.0,60.0,OSE-STRREG-0002000
44261171,Manhattan,Midtown,40.7604361,-73.96852299999999,Entire home/apt,469.0,31.0,3.0,2025-03-18,0.05,1148.0,200.0,1.0,
8953404,Queens,Astoria,40.7686,-73.92505,Private room,58.0,30.0,145.0,2023-08-20,1.21,9.0,305.0,0.0,
1164532995322272238,Manhattan,Midtown,40.7493784387588,-73.98497286522475,Entire home/apt,680.0,30.0,0.0,,0.0,331.0,363.0,0.0,
1058226731205197288,Manhattan,Harlem,40.80827,-73.95367,Entire home/apt,178.0,30.0,2.0,2024-09-30,0.14,8.0,179.0,0.0,
870420092221946863,Manhattan,Upper East Side,40.78185,-73.94543,Entire home/apt,134.0,30.0,4.0,2025-06-22,0.18,77.0,364.0,2.0,
1491267285132323247,Manhattan,Chelsea,40.75134,-73.99794,Entire home/apt,53.0,30.0,0.0,,0.0,184.0,290.0,0.0,
1164456848931444482,Manhattan,Midtown,40.75223,-73.98224,Entire home/apt,762.0,30.0,0.0,,0.0,331.0,363.0,0.0,
52101440,Manhattan,Washington Heights,40.83647,-73.94315,Entire home/apt,312.0,5.0,104.0,2025-09-15,2.11,2.0,341.0,19.0,Exempt
1102148127809451153,Manhattan,Harlem,40.810573,-73.941715,Private room,105.0,30.0,31.0,2025-01-04,1.69,10.0,79.0,10.0,Exempt
676737279656757218,Brooklyn,Bay Ridge,40.63435,-74.021,Private room,226.0,30.0,11.0,2025-08-08,0.72,8.0,50.0,7.0,
16776959,Brooklyn,Bay Ridge,40.63254,-74.03161,Entire home/apt,60.0,90.0,2.0,2019-12-15,0.02,1.0,137.0,0.0,
818087759889734860,Manhattan,Lower East Side,40.7193634,-73.985112,Entire home/apt,195.0,30.0,0.0,,0.0,241.0,214.0,0.0,
1177546147205287242,Manhattan,Hell's Kitchen,40.76083511234803,-73.99186882176149,Entire home/apt,67.0,30.0,4.0,2025-08-31,0.52,184.0,134.0,4.0,
993345539227815562,Manhattan,Chelsea,40.7379457,-73.9914342,Entire home/apt,1500.0,30.0,0.0,,0.0,9.0,365.0,0.0,
1512466468355789228,Brooklyn,Bensonhurst,40.61728,-73.99201,Private room,64.0,30.0,0.0,,0.0,4.0,273.0,0.0,
42404625,Manhattan,Midtown,40.7604361,-73.96852299999999,Entire home/apt,514.0,31.0,0.0,,0.0,1148.0,355.0,0.0,
692185719708852412,Manhattan,Washington Heights,40.84108,-73.93548,Private room,50.0,30.0,0.0,,0.0,215.0,55.0,0.0,
716359039183246493,Manhattan,Upper West Side,40.77507249999999,-73.98864979999996,Entire home/apt,708.0,31.0,0.0,,0.0,1148.0,310.0,0.0,
1182959878956973304,Brooklyn,East Flatbush,40.6596748,-73.93442519999999,Private room,59.0,30.0,0.0,,0.0,43.0,279.0,0.0,
740725192615343242,Brooklyn,Crown Heights,40.67771,-73.94853,Entire home/apt,81.0,31.0,1.0,2025-08-09,0.55,1.0,286.0,1.0,
726579130880945632,Manhattan,Upper West Side,40.77102,-73.98249,Entire home/apt,315.0,30.0,0.0,,0.0,1.0,343.0,0.0,
1448474059105364274,Brooklyn,Bedford-Stuyvesant,40.67845,-73.91106,Private room,80.0,30.0,0.0,,0.0,8.0,336.0,0.0,
46334141,Brooklyn,Bedford-Stuyvesant,40.68532,-73.93062,Private room,90.0,30.0,4.0,2023-12-23,0.08,4.0,365.0,0.0,
1337197055935583451,Manhattan,Chinatown,40.71829,-74.00226,Entire home/apt,990.0,30.0,0.0,,0.0,1.0,332.0,0.0,
896939245238848955,Bronx,North Riverdale,40.9031966657953,-73.89801183686198,Private room,175.0,30.0,4.0,2025-09-13,0.15,1.0,364.0,1.0,
818099336473939614,Manhattan,Upper East Side,40.76596,-73.95712,Entire home/apt,240.0,30.0,2.0,2023-08-12,0.07,241.0,335.0,0.0,
807919911088300640,Manhattan,Upper East Side,40.7706801,-73.9573166,Entire home/apt,496.0,30.0,6.0,2025-08-31,0.21,241.0,286.0,3.0,
1490739034620788089,Manhattan,Harlem,40.82516,-73.94847,Entire home/apt,1336.0,3.0,0.0,,0.0,3.0,315.0,0.0,Exempt
799513237725073820,Brooklyn,Bedford-Stuyvesant,40.68392689490167,-73.93811973409932,Shared room,125.0,3.0,89.0,2025-09-23,2.71,4.0,141.0,56.0,OSE-STRREG-0002480
1403532520989551918,Manhattan,Hell's Kitchen,40.76536883104458,-73.99165701124744,Entire home/apt,181.0,30.0,0.0,,0.0,33.0,334.0,0.0,
3642325,Brooklyn,Sheepshead Bay,40.58482,-73.93593,Entire home/apt,150.0,30.0,3.0,2017-03-13,0.02,3.0,364.0,0.0,
39839813,Brooklyn,Williamsburg,40.70864,-73.96613,Entire home/apt,215.0,30.0,91.0,2025-05-31,1.29,1.0,165.0,4.0,
45103929,Brooklyn,Bedford-Stuyvesant,40.67933,-73.91333,Private room,48.0,30.0,71.0,2023-09-10,1.14,4.0,240.0,0.0,
819298965203188593,Manhattan,Harlem,40.807735744590595,-73.94513204043824,Entire home/apt,210.0,5.0,93.0,2025-09-10,3.04,4.0,157.0,37.0,Exempt
51487070,Queens,Middle Village,40.71156,-73.87051,Entire home/apt,130.0,30.0,9.0,2025-01-17,0.18,2.0,96.0,2.0,
919625176319452795,Manhattan,Battery Park City,40.70576731654244,-74.01690631426206,Entire home/apt,165.0,30.0,3.0,2025-04-19,0.17,1.0,257.0,2.0,
1255050913206140074,Brooklyn,Bushwick,40.68846720806921,-73.9130242282918,Private room,113.0,2.0,28.0,2025-09-28,4.08,1.0,111.0,28.0,OSE-STRREG-0002797
23763367,Queens,Astoria,40.77238,-73.92517,Entire home/apt,167.0,30.0,225.0,2024-08-13,2.46,1.0,215.0,0.0,
618282597619443456,Brooklyn,Bay Ridge,40.62677706342476,-74.02417135238647,Entire home/apt,158.0,30.0,47.0,2023-12-05,1.2,1.0,364.0,0.0,
1094856719742290170,Manhattan,Upper West Side,40.78347,-73.97849,Hotel room,40000.0,1.0,0.0,,0.0,158.0,353.0,0.0,Exempt
541840861640055585,Manhattan,Midtown,40.75478,-73.96689,Entire home/apt,396.0,31.0,0.0,,0.0,1148.0,138.0,0.0,
692075948348759261,Queens,South Ozone Park,40.667559882241896,-73.81327815787952,Private room,118.0,2.0,61.0,2025-09-12,2.02,1.0,365.0,21.0,OSE-STRREG-0001525
1136213102649672641,Brooklyn,Bedford-Stuyvesant,40.68228,-73.91981,Private room,146.0,3.0,25.0,2025-09-22,1.93,2.0,82.0,18.0,ose-strreg-0002161
276317,Brooklyn,Prospect Heights,40.67782,-73.97205,Private room,630.0,30.0,185.0,2023-11-26,1.1,1.0,365.0,0.0,
568270572432528148,Manhattan,Midtown,40.74792,-73.98686,Private room,355.0,1.0,6.0,2024-12-13,0.14,5.0,159.0,1.0,Exempt
1069721161305728281,Manhattan,Hell's Kitchen,40.7599403,-73.9896602,Entire home/apt,215.0,30.0,1.0,2024-05-26,0.06,1.0,177.0,0.0,
46788207,Manhattan,Murray Hill,40.75032,-73.97705,Entire home/apt,170.0,30.0,3.0,2021-08-08,0.06,83.0,365.0,0.0,
23107316,Manhattan,West Village,40.73577,-73.99909,Entire home/apt,284.0,30.0,13.0,2020-10-09,0.15,1.0,358.0,0.0,
41725492,Brooklyn,East New York,40.66749,-73.8836,Entire home/apt,220.0,30.0,27.0,2022-01-03,0.39,2.0,179.0,0.0,
975250,Brooklyn,Bedford-Stuyvesant,40.69063,-73.92466,Private room,79.0,30.0,43.0,2024-12-19,0.32,3.0,145.0,1.0,
34600024,Brooklyn,Bedford-Stuyvesant,40.6913,-73.92603,Entire home/apt,127.0,30.0,99.0,2024-08-12,1.3,1.0,291.0,0.0,
45267941,Bronx,Morris Heights,40.85003,-73.92281,Private room,102.0,30.0,0.0,,0.0,4.0,364.0,0.0,
661082174673264411,Queens,Jamaica Estates,40.72248,-73.79756,Private room,50.0,30.0,9.0,2025-08-31,0.24,4.0,357.0,2.0,
608609524765569811,Manhattan,Gramercy,40.73453,-73.981,Entire home/apt,395.0,30.0,3.0,2023-12-19,0.09,28.0,305.0,0.0,
31221559,Brooklyn,East Flatbush,40.6453,-73.95114,Private room,40.0,30.0,161.0,2024-05-07,1.96,1.0,170.0,0.0,
3998977,Manhattan,Upper West Side,40.798370794586,-73.96173206059868,Entire home/apt,400.0,30.0,2.0,2023-07-31,0.04,17.0,119.0,0.0,
44416142,Brooklyn,Boerum Hill,40.69008,-73.99213,Entire home/apt,180.0,30.0,68.0,2025-09-06,1.08,2.0,36.0,5.0,
